frame_index,x_pos_mm,y_pos_mm,u_vel_mm/sec,v_vel_mm/sec,sig2noise
0,4.0325,8.0348,0.47933,-1.3515,1.1722
0,4.257,8.2916,0.45489,-1.2917,1.3125
0,4.4833,8.5507,0.49657,-1.4044,1.2937
0,4.7114,8.8118,0.57055,-1.3957,1.3207
0,4.9412,9.0747,0.60464,-1.4554,1.2518
0,5.1725,9.339,0.63178,-1.5159,1.1826
0,5.4052,9.604,0.58819,-1.9742,1.2016
0,0.38094,4.4264,0.35072,-0.30468,1.5075
0,0.5931,4.655,0.42558,-0.34751,1.4526
0,0.80472,4.8843,0.49025,-0.38512,1.2793
0,1.016,5.1144,0.49589,-0.40255,1.2395
0,1.227,5.3454,0.47547,-0.40405,1.3085
0,1.4381,5.5777,0.60213,-0.47201,1.3146
0,1.6493,5.8114,0.62056,-0.42211,1.3274
0,1.8609,6.0466,0.64735,-0.44211,1.2657
0,2.0731,6.2836,0.73245,-0.5054,1.3791
0,2.2859,6.5225,0.73005,-0.56393,1.2813
0,2.4997,6.7634,0.73973,-0.69324,1.2319
0,2.7145,7.0066,0.64677,-0.7197,1.2316
0,2.9306,7.2521,0.61563,-0.93308,1.1476
0,3.148,7.5,0.57326,-1.0452,1.2544
0,3.3669,7.7504,0.53239,-1.1333,1.3143
0,3.5874,8.0033,0.50269,-1.1565,1.2375
0,3.8097,8.2587,0.52611,-1.3389,1.3048
0,4.0337,8.5164,0.48794,-1.3736,1.224
0,4.2594,8.7763,0.50259,-1.3936,1.2531
0,4.4869,9.0381,0.54903,-1.36,1.2742
0,4.716,9.3016,0.5547,-1.4504,1.2931
0,4.9466,9.5661,0.5585,-1.4722,1.0996
0,5.1784,9.8313,0.56619,-1.4987,1.1264
0,0.15503,4.637,0.39558,-0.32415,1.5045
0,0.36778,4.8663,0.46786,-0.3447,1.4125
0,0.57993,5.0963,0.46106,-0.34509,1.4042
0,0.79165,5.3272,0.48624,-0.38441,1.2797
0,1.0031,5.5591,0.57771,-0.45542,1.482
0,1.2145,5.7922,0.64888,-0.51244,1.2997
0,1.4261,6.0268,0.69889,-0.5095,1.3399
0,1.6379,6.263,0.71055,-0.51208,1.2715
0,1.8502,6.501,0.73297,-0.52174,1.3416
0,2.0632,6.7409,0.7419,-0.55824,1.2797
0,2.277,6.983,0.72491,-0.75401,1.2961
0,2.4918,7.2272,0.68428,-0.87665,1.2516
0,2.7078,7.4738,0.56131,-0.9512,1.2368
0,2.9251,7.7228,0.56754,-1.0835,1.2364
0,3.1438,7.9743,0.48116,-1.1643,1.1836
0,3.364,8.2282,0.42203,-1.0433,1.2782
0,3.5859,8.4844,0.49358,-1.2523,1.1478
0,3.8095,8.743,0.46835,-1.3618,1.204
0,4.0347,9.0036,0.50842,-1.2917,1.2593
0,4.2616,9.266,0.51736,-1.375,1.2063
0,4.4901,9.5298,0.53347,-1.4523,1.206
0,4.72,9.7946,0.56358,-1.4503,1.0922
0,4.951,10.06,0.57005,-1.4704,1.0956
0,-0.072809,4.8492,0.40329,-0.3119,1.4263
0,0.14057,5.0793,0.43591,-0.35524,1.5273
0,0.3533,5.3101,0.48294,-0.38869,1.3169
0,0.56555,5.5418,0.49101,-0.39004,1.3309
0,0.7775,5.7746,0.5312,-0.47094,1.4681
0,0.98933,6.0087,0.68016,-0.42652,1.3224
0,1.2012,6.2442,0.69223,-0.42675,1.3121
0,1.4134,6.4815,0.69125,-0.46343,1.2294
0,1.6259,6.7205,0.70646,-0.47948,1.2046
0,1.8391,6.9615,0.77628,-0.67457,1.2516
0,2.053,7.2046,0.72195,-0.69552,1.2431
0,2.2678,7.45,0.64543,-0.87665,1.1916
0,2.4838,7.6976,0.61966,-0.86508,1.2128
0,2.701,7.9477,0.57816,-1.0714,1.3692
0,2.9196,8.2001,0.50122,-1.0779,1.2168
0,3.1396,8.455,0.42002,-1.0509,1.2125
0,3.3612,8.7121,0.50958,-1.2929,1.2946
0,3.5844,8.9714,0.49351,-1.3815,1.2773
0,3.8092,9.2326,0.52099,-1.3653,1.2162
0,4.0356,9.4955,0.54615,-1.3857,1.2348
0,4.2635,9.7595,0.50224,-1.1756,1.259
0,4.4927,10.024,0.55315,-1.4044,1.1222
0,4.723,10.289,0.57311,-1.2885,1.2077
1,5.1908,-0.10232,0.13752,-0.93041,1.3905
1,5.4039,0.12677,0.095154,-1.1016,1.2305
1,5.6179,0.35521,0.18763,-1.3447,1.2237
1,5.8328,0.58321,0.20165,-1.3237,1.2918
1,6.0489,0.81094,0.14172,-1.3104,1.256
1,6.2663,1.0386,0.28458,-1.2322,1.331
1,6.4851,1.2664,0.17939,-1.1534,1.394
1,6.7056,1.4944,0.22936,-1.1135,1.4021
1,6.9279,1.723,0.29215,-1.1851,1.2416
1,7.152,1.9522,0.32865,-1.1289,1.337
1,7.3782,2.1823,0.38546,-1.1055,1.2303
1,7.6065,2.4135,0.43649,-1.1598,1.3263
1,7.837,2.6458,0.58816,-1.2693,1.3067
1,8.0698,2.8794,0.61589,-1.2462,1.2312
1,8.3047,3.1145,0.7852,-1.235,1.2221
1,8.5418,3.3512,0.79062,-1.2404,1.2105
1,8.781,3.5895,0.82233,-1.1623,1.172
1,9.0221,3.8295,1.0452,-1.1833,1.1931
1,9.2649,4.0712,0.95351,-1.1079,1.3313
1,9.5089,4.3144,0.95636,-1.0785,1.3237
1,9.7538,4.5591,1.1149,-1.2287,1.3064
1,9.9992,4.8051,1.0984,-1.2825,1.3788
1,10.244,5.0521,0.9581,-1.1752,1.3215
1,4.9657,0.11142,0.1974,-0.75631,1.3291
1,5.1783,0.33989,0.26962,-1.0711,1.3737
1,5.3915,0.56777,0.12592,-1.1119,1.2134
1,5.6057,0.79525,0.33968,-1.2412,1.3471
1,5.821,1.0225,0.18651,-1.2097,1.3475
1,6.0376,1.2497,0.15477,-1.1985,1.3606
1,6.2556,1.4771,0.20384,-1.1634,1.2918
1,6.4752,1.7049,0.29464,-1.2138,1.28
1,6.6965,1.9332,0.27362,-1.1855,1.2202
1,6.9197,2.1623,0.34061,-1.1229,1.2116
1,7.1449,2.3922,0.3927,-1.1529,1.2281
1,7.3723,2.6233,0.46268,-1.1858,1.1645
1,7.6019,2.8556,0.49541,-1.1241,1.2018
1,7.8337,3.0893,0.54989,-1.2433,1.251
1,8.0678,3.3245,0.73491,-1.1516,1.3954
1,8.3042,3.5614,0.715,-1.2419,1.2945
1,8.5427,3.8,0.82931,-1.1915,1.2192
1,8.7833,4.0404,1.0107,-1.0811,1.2791
1,9.0256,4.2825,0.98225,-1.0499,1.179
1,9.2695,4.5263,1.1032,-1.1753,1.2576
1,9.5145,4.7716,1.1333,-1.1868,1.2173
1,9.7601,5.0183,1.0291,-1.1798,1.3243
1,10.006,5.2662,0.99123,-1.1738,1.3386
1,4.7424,0.32345,0.33029,-0.69044,1.4162
1,4.9543,0.55136,0.24226,-0.93349,1.3014
1,5.167,0.77872,0.26792,-1.0215,1.0565
1,5.3805,1.0057,0.2815,-1.27,1.2668
1,5.595,1.2326,0.22665,-1.1943,1.2138
1,5.8108,1.4594,0.26121,-1.1891,1.2052
1,6.0279,1.6865,0.26062,-1.1649,1.2361
1,6.2466,1.914,0.32245,-1.1006,1.3044
1,6.4671,2.1422,0.23284,-1.1508,1.2532
1,6.6894,2.3711,0.35998,-1.1524,1.3014
1,6.9136,2.601,0.39872,-1.1678,1.3847
1,7.14,2.832,0.46413,-1.0925,1.3345
1,7.3687,3.0644,0.48197,-1.1015,1.3298
1,7.5996,3.2982,0.54037,-1.1207,1.2496
1,7.8328,3.5336,0.69846,-1.1831,1.4024
1,8.0683,3.7708,0.71242,-1.1854,1.3161
1,8.3061,4.0097,0.84217,-1.1117,0
1,8.546,4.2505,0.95935,-1.0432,1.2193
1,8.7878,4.4931,0.97154,-1.0788,1.2098
1,9.0313,4.7375,1.0943,-1.1779,1.2721
1,9.2762,4.9836,1.2022,-1.2706,1.3358
1,9.5218,5.2311,1.0701,-1.1625,1.0928
1,9.7678,5.4798,1.0107,-1.1626,1.2704
1,4.5205,0.53388,0.35875,-0.59134,1.5041
1,4.7319,0.76127,0.25572,-0.81167,1.4565
1,4.944,0.98816,0.30165,-0.99598,1.2853
1,5.1569,1.2147,0.32719,-1.0956,1.2874
1,5.3707,1.4412,0.30722,-1.2056,1.3551
1,5.5857,1.6678,0.31891,-1.1903,1.3764
1,5.8021,1.8946,0.2583,-1.1546,1.2793
1,6.02,2.122,0.27091,-1.1251,1.2943
1,6.2395,2.3499,0.29089,-1.1395,1.2583
1,6.4609,2.5788,0.29751,-1.2015,1.2817
1,6.6842,2.8087,0.33397,-1.1518,1.2246
1,6.9097,3.0398,0.43107,-1.0973,1.3649
1,7.1373,3.2722,0.47575,-1.1031,1.3419
1,7.3673,3.5063,0.52474,-1.0824,1.3709
1,7.5995,3.742,0.70682,-1.0741,1.2686
1,7.8342,3.9794,0.70754,-1.0979,1.2707
1,8.0711,4.2188,0.71721,-1.0631,1.2087
1,8.3103,4.4601,1.0299,-1.0897,1.2921
1,8.5515,4.7032,1.0019,-0.99634,1.2056
1,8.7945,4.9483,0.9893,-0.99339,1.1774
1,9.039,5.1951,1.1347,-1.1869,1.214
1,9.2846,5.4434,1.1255,-1.0954,1.2745
1,9.5306,5.693,1.0867,-1.1719,1.2843
1,4.3,0.74284,0.45267,-0.49827,1.3706
1,4.511,0.96976,0.35679,-0.77939,1.4289
1,4.7225,1.1962,0.35179,-0.86662,1.3368
1,4.9348,1.4225,0.36058,-1.0121,1.0246
1,5.148,1.6486,0.38603,-1.1895,1.3626
1,5.3623,1.8749,0.33042,-1.1451,1.3066
1,5.5779,2.1016,0.28406,-1.1464,1.2617
1,5.795,2.3288,0.32392,-1.0726,1.2692
1,6.0137,2.5567,0.31898,-1.14,1.2497
1,6.2342,2.7855,0.33937,-1.1902,1.3246
1,6.4566,3.0155,0.34676,-1.141,1.2943
1,6.6811,3.2467,0.31374,-1.1926,1.1769
1,6.9078,3.4793,0.53751,-1.081,1.3382
1,7.1368,3.7136,0.62772,-1.1212,1.2048
1,7.3681,3.9496,0.64087,-1.1451,1.3344
1,7.6018,4.1875,0.72646,-0.98005,1.2374
1,7.8379,4.4273,0.72913,-0.97305,1.1996
1,8.0762,4.6691,0.97985,-1.0711,1.2482
1,8.3167,4.9129,0.986,-1.0637,1.2456
1,8.5591,5.1587,1.0085,-1.0271,1.2223
1,8.8031,5.4062,1.1079,-1.0841,1.2792
1,9.0484,5.6554,1.1256,-1.0795,1.3279
1,9.2944,5.906,1.0433,-1.3274,1.2726
1,4.0808,0.95045,0.45223,-0.467,1.3215
1,4.2914,1.177,0.40599,-0.69856,1.4811
1,4.5024,1.4031,0.39816,-0.7999,1.3837
1,4.7142,1.629,0.35379,-0.86789,1.3281
1,4.9268,1.8549,0.4517,-1.1777,1.2313
1,5.1404,2.081,0.41257,-1.1975,1.2948
1,5.3554,2.3076,0.35846,-1.1147,1.2836
1,5.5717,2.5347,0.33699,-1.0907,1.2838
1,5.7896,2.7626,0.29039,-1.1516,1.2721
1,6.0092,2.9915,0.29697,-1.1945,1.2991
1,6.2307,3.2215,0.39701,-1.0931,1.4424
1,6.4543,3.4529,0.47541,-1.0572,1.2716
1,6.68,3.6858,0.46974,-1.0631,1.2598
1,6.908,3.9204,0.57724,-1.1697,1.2013
1,7.1384,4.1568,0.67899,-1.2601,1.2318
1,7.3711,4.3951,0.78753,-0.9258,1.2204
1,7.6063,4.6354,0.74516,-0.9983,1.2135
1,7.8437,4.8778,0.93021,-1.0958,1.275
1,8.0834,5.1223,0.93211,-1.0607,1.2242
1,8.3251,5.3688,0.98326,-1.0646,1.2605
1,8.5686,5.6172,1.1753,-1.2143,1.2577
1,8.8134,5.8673,1.1607,-1.1306,1.28
1,9.0591,6.1188,1.083,-1.3499,1.2747
1,3.8627,1.1569,0.45515,-0.69409,1.0304
1,4.0729,1.383,0.41393,-0.60055,1.2832
1,4.2835,1.6088,0.53384,-0.85378,1.429
1,4.4948,1.8345,0.57003,-1.0191,1.358
1,4.7069,2.0602,0.47259,-1.1207,1.3037
1,4.9199,2.2862,0.4194,-1.0888,1.3046
1,5.1342,2.5127,0.38056,-1.0575,1.2398
1,5.3498,2.7398,0.34652,-1.0982,1.2874
1,5.5669,2.9678,0.40492,-1.0598,1.189
1,5.7857,3.1967,0.31942,-1.1163,1.1952
1,6.0064,3.427,0.41235,-1.0977,1.3042
1,6.2291,3.6586,0.53532,-0.98775,1.3861
1,6.4539,3.8918,0.48435,-1.1297,1.3413
1,6.6809,4.1268,0.45949,-1.0679,1.2738
1,6.9103,4.3636,0.53529,-1.0886,1.219
1,7.1421,4.6024,0.68501,-1.0368,1.276
1,7.3763,4.8433,0.80561,-1.0871,1.3178
1,7.6128,5.0863,0.83517,-1.047,1.3176
1,7.8517,5.3315,0.87304,-1.0428,1.2552
1,8.0926,5.5788,1.0489,-1.1027,1.2537
1,8.3353,5.828,0.98147,-1.2033,1.261
1,8.5796,6.079,1.156,-1.1158,1.2105
1,8.8249,6.3316,1.2265,-1.2233,1.2299
1,3.6455,1.3622,0.49292,-0.68353,1.0049
1,3.8554,1.5881,0.37385,-0.49335,1.2432
1,4.0657,1.8136,0.59787,-0.88838,1.5566
1,4.2765,2.0391,0.59737,-0.96599,1.3552
1,4.4881,2.2647,0.46798,-1.0039,1.2961
1,4.7006,2.4907,0.46175,-1.0131,1.3212
1,4.9142,2.7171,0.40014,-1.0714,1.2559
1,5.1292,2.9443,0.29582,-0.96547,1.291
1,5.3456,3.1723,0.35585,-1.0312,1.304
1,5.5636,3.4015,0.43715,-1.0114,1.2348
1,5.7835,3.632,0.39762,-1.0779,1.2931
1,6.0053,3.8639,0.29085,-0.92526,1.1882
1,6.2292,4.0975,0.29293,-1.0157,1.2477
1,6.4553,4.3328,0.62468,-0.93921,1.3807
1,6.6838,4.5702,0.58667,-1.1243,1.2599
1,6.9146,4.8095,0.60703,-1.1148,1.2232
1,7.1478,5.0511,0.73589,-1.1698,1.2736
1,7.3834,5.2948,0.80394,-1.1215,1.2488
1,7.6213,5.5407,0.91024,-1.0086,1.2911
1,7.8614,5.7888,0.95892,-0.94949,1.1698
1,8.1034,6.0389,1.0555,-0.88273,1.2008
1,8.347,6.2909,-1.3959,8.5302,1.195
1,8.5918,6.5444,1.2416,-1.1179,1.2355
1,3.4291,1.5667,0.53217,-0.67341,1.0002
1,3.6387,1.7923,0.5457,-0.71842,1.095
1,3.8487,2.0177,0.52197,-0.65204,1.4874
1,4.0591,2.243,0.57798,-0.79935,1.3571
1,4.2703,2.4686,0.50359,-0.97004,1.3853
1,4.4823,2.6945,0.51463,-1.0017,1.4823
1,4.6954,2.921,0.40768,-0.88705,1.4186
1,4.9097,3.1483,0.33758,-0.97887,1.2496
1,5.1254,3.3765,0.38259,-0.9848,1.3129
1,5.3428,3.6059,0.39796,-1.0293,1.2982
1,5.5619,3.8367,0.41786,-1.028,1.2559
1,5.7828,4.069,0.40754,-1.057,1.2493
1,6.0059,4.303,0.39322,-1.0205,1.2316
1,6.2311,4.5388,0.58256,-0.98965,1.3726
1,6.4586,4.7767,0.6282,-1.0554,1.2512
1,6.6885,5.0167,0.62938,-1.1563,1.2353
1,6.9208,5.2589,0.6685,-0.9977,1.1975
1,7.1554,5.5033,0.77117,-1.0761,1.3344
1,7.3924,5.7501,0.90528,-1.0169,1.3074
1,7.6316,5.999,0.88111,-0.94017,1.2234
1,7.8728,6.2501,0.9572,-0.72407,1.1884
1,8.1157,6.503,-6.4669,-3.5488,1.168
1,8.3598,6.7575,1.1559,-0.97911,1.3096
1,3.2132,1.7704,0.57145,-0.63822,1.0024
1,3.4227,1.9958,0.57651,-0.67327,1.0279
1,3.6324,2.2211,0.59416,-0.65398,1.4544
1,3.8425,2.4464,0.60134,-0.74872,1.4465
1,4.0533,2.6719,0.56774,-0.79835,1.3892
1,4.2649,2.8979,0.51653,-0.93038,1.397
1,4.4775,3.1245,0.44307,-0.92322,1.3121
1,4.6912,3.352,0.36527,-1.0176,1.2975
1,4.9063,3.5804,0.41491,-1.0591,1.2983
1,5.123,3.8101,0.3849,-1.0033,1.2788
1,5.3413,4.0413,0.41742,-0.98359,1.256
1,5.5616,4.274,0.44172,-1.0886,1.372
1,5.7838,4.5085,0.45232,-0.978,1.2492
1,6.0081,4.7449,0.48127,-0.93347,1.2509
1,6.2347,4.9833,0.60172,-1.083,1.2646
1,6.4637,5.224,0.59172,-1.1856,1.2503
1,6.695,5.4669,0.612,-0.95836,1.3496
1,6.9287,5.7121,0.72706,-0.94051,1.2942
1,7.1648,5.9597,0.80591,-0.85223,1.1685
1,7.403,6.2096,0.48546,-0.66776,1.1086
1,7.6434,6.4615,1.0517,-0.93181,1.1504
1,7.8854,6.7155,1.0178,-1.0102,1.2338
1,8.1289,6.971,1.1852,-0.98773,1.3313
1,2.9978,1.9735,0.61169,-0.59128,1.0002
1,3.2071,2.1988,0.6114,-0.62,1.0078
1,3.4166,2.424,0.6156,-0.61379,1.2557
1,3.6265,2.6493,0.58697,-0.74479,1.4665
1,3.837,2.8749,0.58697,-0.75906,1.3896
1,4.0482,3.101,0.55106,-0.89254,1.3955
1,4.2603,3.3278,0.50771,-0.91061,1.2687
1,4.4736,3.5555,0.42889,-0.93131,1.3681
1,4.6881,3.7843,0.37926,-1.0657,1.3204
1,4.9041,4.0143,0.34426,-0.93716,1.3583
1,5.1218,4.2459,0.372,-0.97707,1.3574
1,5.3413,4.4791,0.46804,-1.0211,1.4334
1,5.5627,4.7141,0.47265,-0.99003,1.3039
1,5.7862,4.9511,0.47896,-0.95231,1.2393
1,6.012,5.1902,0.58804,-1.0831,1.2894
1,6.24,5.4316,0.57199,-1.0635,1.3264
1,6.4704,5.6753,0.63748,-0.978,1.3142
1,6.7032,5.9214,0.72581,-0.96081,1.2245
1,6.9383,6.1698,0.77468,-0.8802,1.3152
1,7.1756,6.4206,0.77065,-0.87087,1.3136
1,7.415,6.6735,0.82187,-0.7893,1.2814
1,7.6563,6.9284,1.0001,-0.88297,1.238
1,7.8989,7.185,1.2196,-1.0216,1.1686
1,2.7826,2.1763,0.6472,-0.5362,1.0009
1,2.9918,2.4015,0.64571,-0.56462,1.0101
1,3.2012,2.6267,0.66744,-0.51206,1.2089
1,3.4109,2.8521,0.59727,-0.64233,1.323
1,3.6211,3.0778,0.64946,-0.7494,1.2991
1,3.832,3.304,0.59136,-0.89204,1.468
1,4.0437,3.5311,0.54174,-0.9261,1.4043
1,4.2565,3.7591,0.43731,-0.87479,1.4134
1,4.4706,3.9882,0.41067,-0.88165,1.4066
1,4.686,4.2187,0.37134,-0.86415,1.4199
1,4.9031,4.4507,0.34205,-0.95305,1.3376
1,5.1218,4.6844,0.42457,-1.049,1.3444
1,5.3425,4.92,0.4797,-0.9774,1.2972
1,5.5653,5.1577,0.46207,-0.97321,1.2688
1,5.7902,5.3975,0.56782,-0.98534,1.3965
1,6.0174,5.6397,0.6264,-1.0452,1.2491
1,6.2469,5.8842,0.65526,-0.93767,1.2852
1,6.4787,6.1311,0.63637,-1.086,1.2353
1,6.7129,6.3805,0.85381,-0.96239,1.3238
1,6.9493,6.6322,0.93699,-1.0231,1.1819
1,7.1878,6.8861,1.0693,-1.0612,1.1914
1,7.4281,7.142,0.99327,-0.98895,1.0557
1,7.6699,7.3996,1.0656,-1.0215,1.0993
1,2.5674,2.3787,0.67173,-0.47168,1.0041
1,2.7767,2.604,0.67182,-0.50436,1.0618
1,2.986,2.8292,0.69136,-0.40925,1.3294
1,3.1955,3.0547,0.69215,-0.6026,1.5418
1,3.4055,3.2806,0.47412,-0.95469,1.2946
1,3.6161,3.5071,0.58045,-0.75715,1.3666
1,3.8275,3.7345,0.54729,-0.79293,1.3802
1,4.0399,3.9628,0.50963,-0.8989,1.2494
1,4.2535,4.1924,0.4398,-0.87553,1.4518
1,4.4685,4.4233,0.42405,-0.89085,1.4081
1,4.6849,4.6559,0.38158,-0.87496,1.3343
1,4.9031,4.8902,0.44408,-0.89429,1.2718
1,5.1231,5.1265,0.41024,-0.80345,1.3107
1,5.3451,5.3649,0.52729,-0.97146,1.2964
1,5.5692,5.6055,0.50724,-0.85243,1.1941
1,5.7955,5.8484,0.6754,-0.97541,1.2794
1,6.0242,6.0938,0.69419,-0.93927,1.3651
1,6.2551,6.3416,0.72258,-1.0004,1.2651
1,6.4883,6.5919,0.80724,-0.98096,1.2846
1,6.7238,6.8446,0.96608,-1.0048,1.1618
1,6.9614,7.0995,1.0608,-1.1627,1.2104
1,7.2008,7.3564,1.1999,-1.3292,1.1515
1,7.4417,7.615,1.0614,-1.0076,1.0913
1,2.3522,2.5811,0.68676,-0.41506,1.0167
1,2.5615,2.8064,0.69362,-0.45029,1.1294
1,2.7707,3.0318,0.72969,-0.42645,1.5078
1,2.9802,3.2575,0.73294,-0.51646,1.5125
1,3.19,3.4836,0.64259,-0.57565,1.381
1,3.4004,3.7104,0.58768,-0.75545,1.3816
1,3.6116,3.9381,0.59231,-0.79336,1.2961
1,3.8237,4.1669,0.54337,-0.86682,1.254
1,4.0368,4.3969,0.47869,-0.87401,1.2956
1,4.2513,4.6284,0.46543,-0.97421,1.3072
1,4.4672,4.8616,0.39129,-0.95963,1.2547
1,4.6848,5.0966,0.49961,-0.9125,1.2079
1,4.9042,5.3336,0.50661,-0.83844,1.3454
1,5.1255,5.5727,0.49492,-0.83931,1.3227
1,5.3489,5.8141,0.49654,-0.94643,1.1994
1,5.5744,6.058,0.6404,-0.88746,1.3239
1,5.8022,6.3042,0.65195,-0.92848,1.3799
1,6.0322,6.553,0.73523,-1.0333,1.2908
1,6.2646,6.8043,0.7415,-0.95146,1.1895
1,6.4991,7.058,0.77536,-0.93479,1.158
1,6.7357,7.3139,1.0599,-1.0585,1.1825
1,6.9742,7.5718,1.034,-0.98798,1.244
1,7.2142,7.8313,1.061,-1.0055,1.1377
1,2.1367,2.7836,0.70306,-0.37216,1.0533
1,2.346,3.009,0.64966,-0.28233,1.49
1,2.5553,3.2346,0.73598,-0.38791,1.3501
1,2.7648,3.4605,0.75682,-0.50961,1.5017
1,2.9745,3.687,0.68092,-0.56388,1.3958
1,3.1848,3.9141,0.58337,-0.69426,1.4587
1,3.3957,4.1423,0.53316,-0.71032,1.4151
1,3.6075,4.3715,0.49592,-0.81959,1.4255
1,3.8203,4.6021,0.49532,-0.95493,1.3343
1,4.0344,4.8342,0.4804,-0.85856,1.3387
1,4.2498,5.068,0.43815,-0.93466,1.3671
1,4.4669,5.3037,0.46519,-1.003,1.3711
1,4.6857,5.5415,0.54834,-0.82581,1.3086
1,4.9063,5.7814,0.50386,-0.84692,1.2863
1,5.129,6.0237,0.51494,-0.9645,1.2422
1,5.3538,6.2684,0.5829,-0.84593,1.2188
1,5.5808,6.5157,0.59203,-0.92699,1.3285
1,5.81,6.7654,0.74145,-0.89901,1.2522
1,6.0414,7.0177,0.76344,-0.91027,1.2203
1,6.2751,7.2723,0.8258,-0.99244,1.2005
1,6.5108,7.5292,0.9935,-0.96863,1.2647
1,6.7483,7.7881,1.1644,-0.97956,1.2764
1,6.9874,8.0486,1.0321,-0.7682,1.1691
1,1.9207,2.9864,0.70954,-0.33532,1.0127
1,2.1302,3.212,0.64061,-0.29517,1.4027
1,2.3396,3.4378,0.71623,-0.35355,1.2878
1,2.5491,3.664,0.79898,-0.51179,1.2446
1,2.7588,3.8908,0.67239,-0.56345,1.4938
1,2.9689,4.1184,0.59534,-0.6298,1.4888
1,3.1797,4.347,0.63627,-0.7452,1.4693
1,3.3912,4.5768,0.54331,-0.83011,1.3021
1,3.6038,4.808,0.52018,-0.81467,1.4005
1,3.8175,5.0408,0.35005,-0.67055,1.194
1,4.0326,5.2753,0.55845,-0.94692,1.2843
1,4.2491,5.5118,0.48873,-0.8805,1.3082
1,4.4674,5.7503,0.56313,-0.95691,1.2528
1,4.6874,5.9912,0.56384,-0.8084,1.4139
1,4.9094,6.2344,0.54101,-0.77671,1.345
1,5.1335,6.48,0.61885,-0.94599,1.4356
1,5.3597,6.7282,0.61672,-0.97598,1.3746
1,5.5881,6.979,0.67366,-0.92448,1.3553
1,5.8187,7.2322,0.71527,-0.85793,1.2808
1,6.0515,7.4879,0.79228,-0.94783,1.1653
1,6.2863,7.7458,0.78944,-0.83063,1.2503
1,6.5229,8.0056,1.1843,-1.0287,1.3151
1,6.761,8.267,1.0615,-0.79662,1.2023
1,1.704,3.1895,0.71347,-0.30144,1.141
1,1.9138,3.4154,0.6861,-0.2571,1.398
1,2.1233,3.6415,0.81798,-0.42639,1.3768
1,2.3329,3.8681,0.75386,-0.52666,1.3
1,2.5426,4.0953,0.65931,-0.55653,1.3168
1,2.7527,4.3234,0.69954,-0.66436,1.6168
1,2.9633,4.5526,0.61316,-0.73661,1.4107
1,3.1747,4.783,0.53154,-0.84257,1.287
1,3.3871,5.0148,0.53605,-0.83674,1.2677
1,3.6005,5.2483,0.4734,-0.83562,1.1845
1,3.8152,5.4836,0.55096,-0.94154,1.2828
1,4.0313,5.7209,0.5152,-0.83884,1.2782
1,4.2491,5.9603,0.56809,-0.80061,1.26
1,4.4686,6.2021,0.59042,-0.80932,1.2485
1,4.69,6.4462,0.58493,-0.88951,1.2948
1,4.9134,6.6929,0.6105,-0.92252,1.2825
1,5.1389,6.9421,0.71813,-0.87906,1.442
1,5.3666,7.1938,0.77676,-0.91903,1.2559
1,5.5963,7.4481,0.79543,-0.9811,1.2289
1,5.8282,7.7048,0.8453,-0.98025,1.2229
1,6.0621,7.9636,0.93295,-0.98671,1.2118
1,6.2978,8.2244,0.90174,-0.8216,1.193
1,6.535,8.4866,0.94354,-0.70182,1.1857
1,1.4865,3.3932,0.63372,-0.22439,1.5033
1,1.6966,3.6194,0.711,-0.27351,1.4118
1,1.9063,3.8459,0.79781,-0.30971,1.2086
1,2.116,4.0729,0.79936,-0.54283,1.3827
1,2.3258,4.3006,0.70611,-0.57083,1.4551
1,2.5359,4.5293,0.67119,-0.59021,1.4469
1,2.7465,4.759,0.60974,-0.68946,1.4049
1,2.9578,4.9901,0.58337,-0.7681,1.4184
1,3.17,5.2227,0.55237,-0.77206,1.3535
1,3.3832,5.457,0.53235,-0.74942,1.3174
1,3.5976,5.6931,0.54302,-0.91981,1.2566
1,3.8133,5.9312,0.56638,-0.88806,1.2564
1,4.0307,6.1716,0.57716,-0.79375,1.2569
1,4.2497,6.4143,0.57152,-0.89874,1.2814
1,4.4706,6.6594,0.61721,-0.86978,1.2925
1,4.6934,6.9071,0.67523,-0.92035,1.2794
1,4.9182,7.1573,0.71227,-0.8621,1.2066
1,5.1451,7.4101,0.76087,-0.83499,1.2158
1,5.3741,7.6654,0.79753,-0.98311,1.2197
1,5.6051,7.9231,0.82534,-0.82406,1.2884
1,5.8381,8.1829,0.85548,-0.80466,1.2335
1,6.0729,8.4445,0.86379,-0.80372,1.2381
1,6.3091,8.7075,0.93299,-0.72865,1.2357
1,1.2681,3.5977,0.63128,-0.16053,1.5329
1,1.4784,3.8243,0.70808,-0.25365,1.3993
1,1.6884,4.0512,0.83568,-0.33848,1.513
1,1.8983,4.2787,0.81014,-0.4665,1.5431
1,2.1083,4.507,0.71479,-0.48843,1.3471
1,2.3185,4.7362,0.68741,-0.54989,1.2868
1,2.5291,4.9667,0.62131,-0.60165,1.4152
1,2.7403,5.1985,0.54326,-0.64246,1.3573
1,2.9524,5.4318,0.5433,-0.73213,1.4241
1,3.1654,5.6669,0.55583,-0.77996,1.3717
1,3.3795,5.9039,0.57318,-0.85988,1.2986
1,3.595,6.143,0.59567,-0.83351,1.2342
1,3.8119,6.3843,0.5984,-0.82732,1.2328
1,4.0305,6.628,0.6201,-0.8606,1.1349
1,4.2509,6.8742,0.64409,-0.88121,1.2926
